Acorn,Date,nb_pts,nb_clients,Conso_kWh
ACORN-A,2012-07-01,48,87.0,16.6787816137931
ACORN-A,2012-07-02,48,87.75,17.2060880368917
ACORN-A,2012-07-03,48,87.6041666666667,17.1105815195664
ACORN-A,2012-07-04,48,88.0,16.2410113579545
ACORN-A,2012-07-05,48,89.9583333333333,15.6751911504798
ACORN-A,2012-07-06,48,90.5,15.5421638638462
ACORN-A,2012-07-07,48,91.6666666666667,15.5565024931199
ACORN-A,2012-07-08,48,92.0,17.0290760891304
ACORN-A,2012-07-09,48,92.4375,15.780765301317
ACORN-A,2012-07-10,48,95.9166666666667,16.0679822389945
ACORN-A,2012-07-11,48,97.625,16.1880196717336
ACORN-A,2012-07-12,48,98.5416666666667,16.5380608020408
ACORN-A,2012-07-13,48,98.9583333333333,15.9862380871367
ACORN-A,2012-07-14,48,99.6458333333333,17.4754976807172
ACORN-A,2012-07-15,48,99.9791666666667,16.9358924272222
ACORN-A,2012-07-16,48,100.0,16.821850008
ACORN-A,2012-07-17,48,100.0,16.502690004
ACORN-A,2012-07-18,48,99.9791666666667,16.214753131303
ACORN-A,2012-07-19,48,100.0,16.781740002
ACORN-A,2012-07-20,48,99.8333333333333,16.2348113103478
ACORN-A,2012-07-21,48,100.0,16.547930001
ACORN-A,2012-07-22,48,100.0,16.354869982
ACORN-A,2012-07-23,48,100.0,15.72444
ACORN-A,2012-07-24,48,99.9166666666667,15.0655829196667
ACORN-A,2012-07-25,48,100.0,15.31507
ACORN-A,2012-07-26,48,100.0,15.292760008
ACORN-A,2012-07-27,48,100.0,16.110590006
ACORN-A,2012-07-28,48,100.0,16.215890003
ACORN-A,2012-07-29,48,100.0,17.215389981
ACORN-A,2012-07-30,48,100.0,16.131490015
ACORN-A,2012-07-31,48,99.6875,17.242607272697
ACORN-A,2012-08-01,48,100.0,15.829279997
ACORN-A,2012-08-02,48,100.0,15.644580003
ACORN-A,2012-08-03,48,100.979166666667,15.8164455376238
ACORN-A,2012-08-04,48,100.0,15.9705958906003
ACORN-A,2012-08-05,48,100.979166666667,17.0354878336634
ACORN-A,2012-08-06,48,101.0,16.5578712861386
ACORN-A,2012-08-07,48,101.0,17.0709604009901
ACORN-A,2012-08-08,48,101.0,16.1268712980198
ACORN-A,2012-08-09,48,100.0,16.3873737183814
ACORN-A,2012-08-10,48,100.958333333333,15.6594996089109
ACORN-A,2012-08-11,48,101.0,16.1281386079208
ACORN-A,2012-08-12,48,100.020833333333,16.4563748534851
ACORN-A,2012-08-13,48,100.979166666667,16.7810037643465
ACORN-A,2012-08-14,48,101.0,16.2351881267327
ACORN-A,2012-08-15,48,101.0,16.0276831683168
ACORN-A,2012-08-16,48,101.0,15.6590792
ACORN-A,2012-08-17,48,101.0,15.1516237653465
ACORN-A,2012-08-18,48,100.6875,15.8187130132813
ACORN-A,2012-08-19,48,99.5416666666667,17.2786023986904
ACORN-A,2012-08-20,48,99.7916666666667,16.2080750960612
ACORN-A,2012-08-21,48,100.979166666667,16.2133075276931
ACORN-A,2012-08-22,48,100.020833333333,15.8232886018515
ACORN-A,2012-08-23,48,100.979166666667,16.6794502109109
ACORN-A,2012-08-24,48,101.0,16.1256237693069
ACORN-A,2012-08-25,48,100.020833333333,16.5502855395545
ACORN-A,2012-08-26,48,100.979166666667,16.0456048544554
ACORN-A,2012-08-27,48,101.0,16.7410693
ACORN-A,2012-08-28,48,101.0,15.9637821772277
ACORN-A,2012-08-29,48,100.0,17.0004630262923
ACORN-A,2012-08-30,48,100.979166666667,17.693707428703
ACORN-A,2012-08-31,48,101.0,17.4434653435644
ACORN-A,2012-09-01,48,100.020833333333,17.2989529583069
ACORN-A,2012-09-02,48,100.979166666667,18.7007004019703
ACORN-A,2012-09-03,48,101.0,17.1566336594059
ACORN-A,2012-09-04,48,100.875,16.9359700890396
ACORN-A,2012-09-05,48,100.958333333333,16.5015104831584
ACORN-A,2012-09-06,48,101.0,16.3215841574257
ACORN-A,2012-09-07,48,101.0,15.6818019811881
ACORN-A,2012-09-08,48,101.0,16.6527821653465
ACORN-A,2012-09-09,48,100.875,16.9794906803335
ACORN-A,2012-09-10,48,101.0,17.7860890930693
ACORN-A,2012-09-11,48,101.0,16.9410891089109
ACORN-A,2012-09-12,48,101.0,17.0267029613861
ACORN-A,2012-09-13,48,101.583333333333,17.218878083906
ACORN-A,2012-09-14,48,102.5625,16.5774054845326
ACORN-A,2012-09-15,48,103.0,17.1922912650485
ACORN-A,2012-09-16,48,103.0,18.7304563145631
ACORN-A,2012-09-17,48,105.1875,17.5985537804935
ACORN-A,2012-09-18,48,107.625,17.1742583893043
ACORN-A,2012-09-19,48,109.583333333333,17.3371987632742
ACORN-A,2012-09-20,48,109.979166666667,17.3591383707339
ACORN-A,2012-09-21,48,111.208333333333,16.8900332571702
ACORN-A,2012-09-22,48,112.0,17.7341071258929
ACORN-A,2012-09-23,48,111.020833333333,21.1740228469755
ACORN-A,2012-09-24,48,111.5625,19.563041431612
ACORN-A,2012-09-25,48,112.9375,18.7803753987438
ACORN-A,2012-09-26,48,113.0,18.8039026610619
ACORN-A,2012-09-27,48,113.0,18.5437699212389
ACORN-A,2012-09-28,48,112.541666666667,18.978388119484
ACORN-A,2012-09-29,48,114.958333333333,18.997972543524
ACORN-A,2012-09-30,48,115.979166666667,20.1008796196702
ACORN-A,2012-10-01,48,117.416666666667,19.3187854935015
ACORN-A,2012-10-02,48,119.9375,19.3285172213576
ACORN-A,2012-10-03,48,121.458333333333,18.9778907941471
ACORN-A,2012-10-04,48,121.6875,19.2042429160954
ACORN-A,2012-10-05,48,122.0,19.5215983713115
ACORN-A,2012-10-06,48,121.645833333333,18.5783301706135
ACORN-A,2012-10-07,48,122.979166666667,19.624444281634
ACORN-A,2012-10-08,48,124.083333333333,19.8415354596191
ACORN-A,2012-10-09,48,126.708333333333,19.011100775097
ACORN-A,2012-10-10,48,128.479166666667,19.0354524061168
ACORN-A,2012-10-11,48,130.229166666667,19.9058529178489
ACORN-A,2012-10-12,48,133.645833333333,18.1934633523114
ACORN-A,2012-10-13,48,135.0,19.7546074148148
ACORN-A,2012-10-14,48,135.0,20.6816518496296
ACORN-A,2012-10-15,48,135.645833333333,20.0094942302342
ACORN-A,2012-10-16,48,137.854166666667,18.7914568204155
ACORN-A,2012-10-17,48,139.8125,18.4209170200405
ACORN-A,2012-10-18,48,141.479166666667,18.3026460227164
ACORN-A,2012-10-19,48,143.458333333333,18.8837588862665
ACORN-A,2012-10-20,48,144.0,19.2534583291667
ACORN-A,2012-10-21,48,144.0,19.84468054375
ACORN-A,2012-10-22,48,145.416666666667,18.9577345836316
ACORN-A,2012-10-23,48,148.083333333333,18.8421696036933
ACORN-A,2012-10-24,48,150.604166666667,18.6152798220764
ACORN-A,2012-10-25,48,153.104166666667,18.3912022262612
ACORN-A,2012-10-26,48,154.625,19.6469656911269
ACORN-A,2012-10-27,48,155.0,20.4762387187097
ACORN-A,2012-10-28,48,155.0,21.2381419393548
ACORN-A,2012-10-29,48,154.958333333333,19.9994446095685
ACORN-A,2012-10-30,48,154.9375,20.4887863987683
ACORN-A,2012-10-31,48,155.0,20.6673161322581
ACORN-A,2012-11-01,48,154.979166666667,20.7127401314747
ACORN-A,2012-11-02,48,154.916666666667,20.3896563403938
ACORN-A,2012-11-03,48,155.0,21.3957290219355
ACORN-A,2012-11-04,48,154.979166666667,23.8962217073439
ACORN-A,2012-11-05,48,154.708333333333,21.1887685798282
ACORN-A,2012-11-06,48,155.0,20.8625870987097
ACORN-A,2012-11-07,48,154.020833333333,20.1440407494763
ACORN-A,2012-11-08,48,153.020833333333,20.4047600804473
ACORN-A,2012-11-09,48,154.958333333333,19.8196247535653
ACORN-A,2012-11-10,48,155.0,21.254322583871
ACORN-A,2012-11-11,48,155.0,22.4092774090323
ACORN-A,2012-11-12,48,154.979166666667,21.3619518558777
ACORN-A,2012-11-13,48,155.0,19.2993612954839
ACORN-A,2012-11-14,48,155.0,19.8850515974194
ACORN-A,2012-11-15,48,155.0,20.2464580425806
ACORN-A,2012-11-16,48,154.916666666667,21.170873765597
